article_id,model_id,last_id,sports_categories,gender_last,laces_type,vamp_material,insole_length,ball_girth,ball_width,heel_width,toe_height,heel_spring,too_small,too_large
5629,3045,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.1615133056798932,0.04870573747557724
5630,3045,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.14710311335805357,0.0315039283058073
5631,3045,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.13720186165051862,0.03492807917491216
5632,3045,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.1748766314687288,0.020461124918707337
5633,3045,320,Running,Male,sock,leather,279,253.5,97.1,64,24,8,0.16227629328307774,0.0465917366582863
5634,3046,341,Running,Male,laces,leather,273,246.5,95.4,66.5,26.4,11,0.3053710836874926,0.08153065813949223
5635,3046,341,Running,Male,laces,leather,273,246.5,95.4,66.5,26.4,11,0.2769420328047494,0.0952343487715043
5636,3047,267,Basketball,Male,laces,strung,275.4,244.5,95.4,67,22.2,9.5,0.22856942082780637,0.21715309457662402
5637,3047,267,Basketball,Male,laces,strung,275.4,244.5,95.4,67,22.2,9.5,0.23290667571197948,0.22940246604153852
5638,3049,453,Basketball,Male,sock,strung,281.6,255.5,100.4,70,25.7,10,0.14169115110228056,0.4081107999621761
5643,3050,32,Running,Male,laces,mesh,274.8,261,101,66,24.4,8.5,0.1309157761914607,0.15974994295812628
5644,3050,32,Running,Male,laces,mesh,274.8,261,101,66,24.4,8.5,0.1095364018451587,0.14679386614394632
5650,3054,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.22871765994647641,0.37289471946319963
5651,3054,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.21379359764968964,0.38941663018691686
5652,3054,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.23067012211178523,0.3533200444761529
5653,3054,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.1930848422577383,0.36823000855995874
5687,307,227,Football,Male,sock,mesh,281.2,257,100.5,67,25.4,12.5,0.07647229689238351,0.15213526242449585
5705,308,289,Basketball,Male,sock,leather,279.4,256,95.5,69.5,26.8,13,0.13265449885167108,0.45171849150088395
5719,3084,497,Basketball,Male,laces,cotton,269.7,245,94,67,24.2,9,0.2051770093210641,0.3915891895587179
5720,3084,497,Basketball,Male,laces,cotton,269.7,245,94,67,24.2,9,0.2287588251229005,0.3682173907839178
5721,3084,497,Basketball,Male,laces,cotton,269.7,245,94,67,24.2,9,0.21830642756795263,0.35423857260427727
5722,3084,497,Basketball,Male,laces,cotton,269.7,245,94,67,24.2,9,0.19619091108134648,0.38121950549364647
5726,3086,255,Running,Female,laces,cotton,278.2,254.5,94.5,67,27.9,11.5,0.2707664669821823,0.10071922927533479
5728,3086,255,Running,Female,laces,cotton,278.2,254.5,94.5,67,27.9,11.5,0.26556618694723,0.12938092002326987
5745,3091,26,Basketball,Male,laces,leather,270.5,243.5,95.9,66,26.9,6,0.19542449315335206,0.3924352497969967
5746,3091,26,Basketball,Male,laces,leather,270.5,243.5,95.9,66,26.9,6,0.17497502782175528,0.36625598384745345
5758,3098,232,Running,Female,laces,synthetic,277.8,249,95.2,67.5,28.4,7.5,0.12101653344590935,0.06490987169059458
5759,3098,232,Running,Female,laces,synthetic,277.8,249,95.2,67.5,28.4,7.5,0.12843820102545436,0.07432718178288762
5760,3098,232,Running,Female,laces,synthetic,277.8,249,95.2,67.5,28.4,7.5,0.1283603163977605,0.05751171386290231
5761,3098,232,Running,Female,laces,synthetic,277.8,249,95.2,67.5,28.4,7.5,0.14354559802478944,0.0765966315468569
5762,3098,232,Running,Female,laces,synthetic,277.8,249,95.2,67.5,28.4,7.5,0.1370750437301304,0.055498606741252364
5773,3101,27,Running,Male,sock,cotton,276.6,251.5,95.3,67.5,29.7,2,0.15642527227500513,0.13619762250938658
5774,3101,27,Running,Male,sock,cotton,276.6,251.5,95.3,67.5,29.7,2,0.14589846843609486,0.15930394667196085
5789,3108,102,Running,Male,laces,mesh,273.6,246,93.6,64.5,25.6,1.5,0.14982882757838442,0.19174504675546167
5790,3108,102,Running,Male,laces,mesh,273.6,246,93.6,64.5,25.6,1.5,0.1428778399552725,0.1859882442243759
5791,3108,102,Running,Male,laces,mesh,273.6,246,93.6,64.5,25.6,1.5,0.145999260262075,0.19784200638553723
5792,3108,102,Running,Male,laces,mesh,273.6,246,93.6,64.5,25.6,1.5,0.1612044822656745,0.18207619498930652
5801,3110,20,Basketball,Female,laces,mesh,282.7,260,103.8,68,26.4,11.5,0.07974542102202749,0.28021900081686224
5802,3110,20,Basketball,Female,laces,mesh,282.7,260,103.8,68,26.4,11.5,0.07816490124845601,0.267264051941067
5812,3114,337,Basketball,Male,laces,mesh,279.7,255,95.2,68,25.3,5.5,0.19434453917034264,0.365758552460404
5813,3114,337,Basketball,Male,laces,mesh,279.7,255,95.2,68,25.3,5.5,0.20147911851353317,0.3601312258394065
5814,3114,337,Basketball,Male,laces,mesh,279.7,255,95.2,68,25.3,5.5,0.21098551428065596,0.3448690929229366
5815,3114,337,Basketball,Male,laces,mesh,279.7,255,95.2,68,25.3,5.5,0.21843428552397987,0.3659257915899807
5816,3114,337,Basketball,Male,laces,mesh,279.7,255,95.2,68,25.3,5.5,0.2163899918999555,0.34280957376492066
5827,3118,18,Running,Male,laces,strung,271.4,244,97.3,64,23.3,6.5,0.26268261547275507,0.0019233597268361793
5829,3118,18,Running,Male,laces,strung,271.4,244,97.3,64,23.3,6.5,0.24132701374104706,0.014036107933358516
5839,3121,26,Basketball,Male,sock,leather,270.5,243.5,95.9,66,26.9,6,0.20577866016621987,0.3761938833207362
5840,3121,26,Basketball,Male,sock,leather,270.5,243.5,95.9,66,26.9,6,0.20602511548187064,0.3777405538025472
5841,3121,26,Basketball,Male,sock,leather,270.5,243.5,95.9,66,26.9,6,0.18703647151335984,0.4040894543487439
5848,3124,351,Basketball,Male,laces,mesh,277.6,246.5,93.9,67.5,27.5,8,0.15826689496789656,0.3009055604486054
5849,3124,351,Basketball,Male,laces,mesh,277.6,246.5,93.9,67.5,27.5,8,0.1417318023836446,0.2998776523285822
5850,3124,351,Basketball,Male,laces,mesh,277.6,246.5,93.9,67.5,27.5,8,0.17623003253410313,0.3154962048293859
5871,313,42,Basketball,Male,sock,cotton,280.1,241.5,94.5,66,29.4,8.5,0.05911667538316741,0.39019385895972614
5873,3130,42,Basketball,Male,sock,synthetic,280.1,241.5,94.5,66,29.4,8.5,0.05437321508946548,0.3793258675909152
5876,3132,443,Running,Male,laces,leather,272.5,239.5,96,64.5,20.4,10,0.2241883624632196,0.052729368566033365
5877,3132,443,Running,Male,laces,leather,272.5,239.5,96,64.5,20.4,10,0.22996264856396767,0.05514801263881627
5928,3153,246,Basketball,Female,laces,synthetic,278.2,257,97.9,67,24.3,12.5,0.16376571314175287,0.38178549991262806
5969,3169,18,Running,Male,laces,leather,271.4,244,97.3,64,23.3,6.5,0.2555713899332418,0.001284330412686491
5970,3169,18,Running,Male,laces,leather,271.4,244,97.3,64,23.3,6.5,0.24662013538044486,0.0027385322523607748
5975,3171,289,Basketball,Male,sock,synthetic,279.4,256,95.5,69.5,26.8,13,0.12553890760325742,0.4509691730454355
5976,3172,154,Basketball,Male,sock,leather,278.4,245,94.5,64,25.4,10.5,0.15972148057794222,0.3376231218383944
5977,3172,154,Basketball,Male,sock,leather,278.4,245,94.5,64,25.4,10.5,0.1469881609503069,0.3352323571531929
5978,3172,154,Basketball,Male,sock,leather,278.4,245,94.5,64,25.4,10.5,0.15192863334768947,0.3456352066475378
5980,3173,28,Running,Male,laces,strung,274.4,243.5,94.3,65.5,28,5.5,0.2946713406490679,0.09543350056450808
5991,3178,226,Basketball,Male,laces,synthetic,279.1,257.5,97.9,68,27.6,2.5,0.1624358378717251,0.2117759775003422
5995,3180,366,Running,Male,laces,mesh,275.9,255,94.9,64,26.8,17,0.15116273638346428,0.13932511697720837
5996,3180,366,Running,Male,laces,mesh,275.9,255,94.9,64,26.8,17,0.17142426742661654,0.14654338711209045
5999,3182,95,Basketball,Male,laces,leather,276.6,250.5,100,67,28.2,6.5,0.09311400034207838,0.3309499175875056
6019,3189,344,Running,Female,laces,synthetic,266.7,231.5,87.8,64.5,22.5,9,0.21859023260135813,0.1658688482592174
6022,3189,344,Running,Female,laces,synthetic,266.7,231.5,87.8,64.5,22.5,9,0.22975558624471248,0.16294203558573037
6032,3191,279,Basketball,Female,laces,mesh,273.8,248.5,97.9,65.5,24.9,4,0.22466049528168996,0.39300616628371077
6033,3191,279,Basketball,Female,laces,mesh,273.8,248.5,97.9,65.5,24.9,4,0.2369691178878623,0.3913143179903719
6034,3191,279,Basketball,Female,laces,mesh,273.8,248.5,97.9,65.5,24.9,4,0.2469448060130478,0.37707477344151374
6035,3191,279,Basketball,Female,laces,mesh,273.8,248.5,97.9,65.5,24.9,4,0.24545061938667495,0.38362652481674914
6036,3191,279,Basketball,Female,laces,mesh,273.8,248.5,97.9,65.5,24.9,4,0.2355043948962139,0.3911994679147958
6037,3191,279,Basketball,Female,laces,mesh,273.8,248.5,97.9,65.5,24.9,4,0.2246896799420306,0.3870385296954366
6049,3198,395,Basketball,Male,sock,mesh,273.6,247,94,68,26.7,7.5,0.1725732741107438,0.348814085794049
6050,3199,345,Running,Male,laces,leather,277.6,252.5,98.4,67.5,25.8,13.5,0.12230251835943774,0.11901633347967897
6058,3203,320,Running,Male,laces,synthetic,279,253.5,97.1,64,24,8,0.14797690072788333,0.022430028008373973
6059,3204,197,Running,Male,sock,strung,280.1,249.5,95.8,69.5,26.6,6.5,0.1750973699765796,0.04062180741070723
6060,3204,197,Running,Male,sock,strung,280.1,249.5,95.8,69.5,26.6,6.5,0.18098506193533842,0.02017619345007393
6061,3204,197,Running,Male,sock,strung,280.1,249.5,95.8,69.5,26.6,6.5,0.2001043169569347,0.030757416491756794
6080,3210,98,Basketball,Male,sock,mesh,276.6,257.5,95.2,67.5,24.1,9.5,0.19768250308300597,0.3777446416094749
6081,3210,98,Basketball,Male,sock,mesh,276.6,257.5,95.2,67.5,24.1,9.5,0.20380206133326867,0.38827313339775027
6085,3212,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.2598054792054839,0.07792525915400256
6086,3212,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.24038716641100175,0.07476229037096566
6087,3212,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.24014799730018627,0.06947025042710207
6088,3213,332,Football,Female,sock,mesh,276.8,249.5,91.1,65.5,24.7,8.5,0.12195011274380572,0.13089402220303253
6089,3214,494,Running,Female,laces,strung,281.3,262,97.7,70,27,4,0.12514040033969115,0.1722960494357241
6091,3216,340,Basketball,Male,laces,mesh,274.6,261.5,96.7,62,28.9,10.5,0.025706175573421954,0.3596412212593767
6122,3224,249,Running,Female,sock,mesh,275.7,254.5,97.9,66,26.3,9,0.245833651308124,0.05933196707959541
6123,3225,355,Basketball,Male,laces,mesh,277.7,250,99.3,65,25.4,11.5,0.12356235360818393,0.303775134182064
6124,3225,355,Basketball,Male,laces,mesh,277.7,250,99.3,65,25.4,11.5,0.14440461411030092,0.3087065013919648
6125,3225,355,Basketball,Male,laces,mesh,277.7,250,99.3,65,25.4,11.5,0.12549491881440797,0.31204417506695825
6126,3225,355,Basketball,Male,laces,mesh,277.7,250,99.3,65,25.4,11.5,0.14265698556190276,0.3249522335995095
6139,323,256,Basketball,Female,laces,cotton,276.9,246,94.3,65.5,25.1,6,0.19921458913824452,0.39198468729241315
6140,323,256,Basketball,Female,laces,cotton,276.9,246,94.3,65.5,25.1,6,0.2120395712811055,0.3980750476292374
6141,323,256,Basketball,Female,laces,cotton,276.9,246,94.3,65.5,25.1,6,0.19641203693624837,0.3869541717593233
6142,3231,367,Running,Male,sock,cotton,272.1,232,91,65.5,23.9,7.5,0.1625194988353036,0.12000512648863132
6143,3231,367,Running,Male,sock,cotton,272.1,232,91,65.5,23.9,7.5,0.14770650166850888,0.12334983453015502
6144,3231,367,Running,Male,sock,cotton,272.1,232,91,65.5,23.9,7.5,0.16584215861358068,0.1229114870626218
6145,3232,249,Running,Female,laces,cotton,275.7,254.5,97.9,66,26.3,9,0.24040267387990796,0.027580365949551443
6146,3232,249,Running,Female,laces,cotton,275.7,254.5,97.9,66,26.3,9,0.2423342321635082,0.02688597625516066
6147,3232,249,Running,Female,laces,cotton,275.7,254.5,97.9,66,26.3,9,0.22348529601150732,0.044524292631635806
6150,3235,27,Running,Male,laces,mesh,276.6,251.5,95.3,67.5,29.7,2,0.14743274822999353,0.1344910988451665
6151,3235,27,Running,Male,laces,mesh,276.6,251.5,95.3,67.5,29.7,2,0.12674012885040511,0.13550410053535925
6152,3235,27,Running,Male,laces,mesh,276.6,251.5,95.3,67.5,29.7,2,0.16253966136684028,0.11849585878528529
6158,3238,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.06331128585883489,0.2590334978571451
6163,324,417,Running,Female,laces,leather,268.6,234.5,92.8,64,24.3,5,0.22079891838019094,0.14366558884915415
6164,324,417,Running,Female,laces,leather,268.6,234.5,92.8,64,24.3,5,0.1918198378976788,0.16716156079179362
6165,324,417,Running,Female,laces,leather,268.6,234.5,92.8,64,24.3,5,0.20673035508599572,0.15616839167870983
6167,3241,148,Football,Male,laces,leather,273.4,237.5,91.6,66,26,4.5,0.16796670140186862,0.1426745132956826
6169,3241,148,Football,Male,laces,leather,273.4,237.5,91.6,66,26,4.5,0.20218164838551095,0.1293480528988583
6170,3241,148,Football,Male,laces,leather,273.4,237.5,91.6,66,26,4.5,0.19864152403780558,0.13303006104035614
6174,3243,228,Running,Female,sock,strung,275.4,249.5,93.4,64,28.4,13,0.08174296338389699,0.12271093774641437
6175,3243,228,Running,Female,sock,strung,275.4,249.5,93.4,64,28.4,13,0.08085710917860879,0.153039440937303
6176,3243,228,Running,Female,sock,strung,275.4,249.5,93.4,64,28.4,13,0.08981144522326356,0.1296076657378733
6177,3243,228,Running,Female,sock,strung,275.4,249.5,93.4,64,28.4,13,0.09120194955362033,0.15370425860384804
6181,3245,238,Running,Female,laces,synthetic,273.3,246,92.6,63.5,25.5,9.5,0.09605159930217474,0.1647675610049526
6182,3245,238,Running,Female,laces,synthetic,273.3,246,92.6,63.5,25.5,9.5,0.12404340041193415,0.13535758419049976
6183,3245,238,Running,Female,laces,synthetic,273.3,246,92.6,63.5,25.5,9.5,0.08579927327932932,0.13985483937267942
6184,3245,238,Running,Female,laces,synthetic,273.3,246,92.6,63.5,25.5,9.5,0.11678919102827905,0.16114285268048933
6185,3245,238,Running,Female,laces,synthetic,273.3,246,92.6,63.5,25.5,9.5,0.11911995582281132,0.1687930888929347
6186,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.21981373424184278,0.050578614633462374
6187,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.20668559914317178,0.04082581610231936
6188,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.21550944521417004,0.05978072662081626
6189,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.20355540357520324,0.0515267494887333
6190,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.2036261144023609,0.050900248299984234
6191,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.22088133156174167,0.03532627426314631
6192,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.22013737508208428,0.04437809210070835
6193,3246,455,Running,Male,sock,mesh,278.5,252.5,92.8,69,25.6,9,0.22030839382749115,0.04334689698172005
6204,325,28,Running,Male,sock,strung,274.4,243.5,94.3,65.5,28,5.5,0.3042218128245515,0.08033395018881431
6211,3254,31,Basketball,Female,sock,cotton,274,250,99.4,68.5,23.2,10,0.2074818187639177,0.18669235599708614
6212,3254,31,Basketball,Female,sock,cotton,274,250,99.4,68.5,23.2,10,0.19885550493674808,0.15421502076908336
6233,3264,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.20258093601730617,0.3892088789150511
6234,3264,26,Basketball,Male,laces,strung,270.5,243.5,95.9,66,26.9,6,0.20589984824536167,0.36228036632090616
6235,3265,289,Basketball,Male,sock,strung,279.4,256,95.5,69.5,26.8,13,0.1404937949195436,0.462417277854269
6236,3265,289,Basketball,Male,sock,strung,279.4,256,95.5,69.5,26.8,13,0.13706410929563065,0.46341431720847825
6245,3269,12,Running,Female,sock,strung,280.4,260,102.4,69.5,28.2,9,0.15174863541061012,0.11521759674034172
6246,3269,12,Running,Female,sock,strung,280.4,260,102.4,69.5,28.2,9,0.15669361520316413,0.11283972054147201
6247,3269,12,Running,Female,sock,strung,280.4,260,102.4,69.5,28.2,9,0.15809614097856256,0.11844756733945887
6248,3269,12,Running,Female,sock,strung,280.4,260,102.4,69.5,28.2,9,0.15909307621373198,0.12805547752280336
6249,3269,12,Running,Female,sock,strung,280.4,260,102.4,69.5,28.2,9,0.13397526370104926,0.11499396696764924
6250,3269,12,Running,Female,sock,strung,280.4,260,102.4,69.5,28.2,9,0.1617455276384363,0.10571126118168067
6252,3270,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.21306316798579888,0.3896307467329817
6253,3270,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.20414572229726397,0.3764515830646493
6254,3270,497,Basketball,Male,laces,mesh,269.7,245,94,67,24.2,9,0.22599577770595095,0.38466905736396223
6255,3271,267,Basketball,Male,sock,strung,275.4,244.5,95.4,67,22.2,9.5,0.2750724366557919,0.22938401423233573
6256,3271,267,Basketball,Male,sock,strung,275.4,244.5,95.4,67,22.2,9.5,0.24952531403958456,0.23722800416487905
6264,3274,99,Running,Male,laces,mesh,277,257,99.7,69,26.4,7.5,0.11086349205533785,0.02401790476980203
6265,3274,99,Running,Male,laces,mesh,277,257,99.7,69,26.4,7.5,0.11708753700680696,0.023567292826646775
6266,3274,99,Running,Male,laces,mesh,277,257,99.7,69,26.4,7.5,0.08584817445777992,0.03196423593717307
6267,3274,99,Running,Male,laces,mesh,277,257,99.7,69,26.4,7.5,0.09358144835951493,0.03474037950131868
6275,3277,71,Basketball,Male,laces,strung,281,265.5,100.2,66.5,25.2,8,0.17252158198453804,0.15481407535103345
6276,3277,71,Basketball,Male,laces,strung,281,265.5,100.2,66.5,25.2,8,0.1758833748253254,0.14370039591626
6277,3277,71,Basketball,Male,laces,strung,281,265.5,100.2,66.5,25.2,8,0.1767266233810994,0.1440466512521286
6278,3277,71,Basketball,Male,laces,strung,281,265.5,100.2,66.5,25.2,8,0.17136548644742658,0.16377841688613312
6280,3277,71,Basketball,Male,laces,strung,281,265.5,100.2,66.5,25.2,8,0.15730906289086735,0.15392455301469374
6281,3278,455,Running,Male,laces,leather,278.5,252.5,92.8,69,25.6,9,0.19814818316758975,0.056770584229822396
6288,3280,310,Running,Male,laces,leather,273.6,255,95.2,63.5,27,11.5,0.03772042114542099,0.13100943167206563
6289,3280,310,Running,Male,laces,leather,273.6,255,95.2,63.5,27,11.5,0.05789027253261515,0.1086365525213511
6290,3281,345,Running,Male,sock,synthetic,277.6,252.5,98.4,67.5,25.8,13.5,0.1291498377481418,0.10561093756152456
6291,3281,345,Running,Male,sock,synthetic,277.6,252.5,98.4,67.5,25.8,13.5,0.10624579423125567,0.09261985053568654
6308,3290,238,Running,Female,sock,leather,273.3,246,92.6,63.5,25.5,9.5,0.09563000508377195,0.17934282397274928
6309,3290,238,Running,Female,sock,leather,273.3,246,92.6,63.5,25.5,9.5,0.11425819067815612,0.16997675222265268
6310,3290,238,Running,Female,sock,leather,273.3,246,92.6,63.5,25.5,9.5,0.10899790833081073,0.14478578185488786
6311,3290,238,Running,Female,sock,leather,273.3,246,92.6,63.5,25.5,9.5,0.09512104317564991,0.1559008391908849
6314,3293,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.18883787227560972,0.3218557171553685
6315,3293,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.17829773849434755,0.33084860102954455
6316,3293,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.16133935304765215,0.3290004840578655
6317,3293,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.1761582177106552,0.3288905471976552
6324,3296,344,Running,Female,laces,leather,266.7,231.5,87.8,64.5,22.5,9,0.2176527985647598,0.1768602440508424
6327,3297,345,Running,Male,laces,leather,277.6,252.5,98.4,67.5,25.8,13.5,0.1251322543741386,0.10195142679757989
6328,3297,345,Running,Male,laces,leather,277.6,252.5,98.4,67.5,25.8,13.5,0.10175281593008215,0.08444516733020944
6329,3297,345,Running,Male,laces,leather,277.6,252.5,98.4,67.5,25.8,13.5,0.10315727910029408,0.10186038664772956
6334,33,244,Football,Male,sock,leather,272.7,237,92.4,64.5,20.6,9,0.24496840224153266,0.0683533601490613
6335,33,244,Football,Male,sock,leather,272.7,237,92.4,64.5,20.6,9,0.25761690394190495,0.042047512595142944
6336,33,244,Football,Male,sock,leather,272.7,237,92.4,64.5,20.6,9,0.275497293702739,0.05969021842949701
6337,33,244,Football,Male,sock,leather,272.7,237,92.4,64.5,20.6,9,0.2570153014394571,0.07191245031870733
